,ISBN1,ISBN2,SeriesSimilarity,AuthorSimilarity,AnnotationSimilarity
1126,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.0786420942482305
1127,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.3053675057545398
1128,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.13336955726690508
1129,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.25579673752961246
1130,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1131,9780010000000.0,9780010000000.0,0.0,0.0,0.020646038795593014
1132,9780010000000.0,9780010000000.0,0.0,0.0,0.016579176178924074
1133,9780010000000.0,9780010000000.0,0.0,0.0,0.025722104178400342
1134,9780010000000.0,9780010000000.0,0.0,0.0,0.01507695666710101
1135,9780010000000.0,9780010000000.0,0.0,0.0,0.007938480544246618
1136,9780010000000.0,9780010000000.0,0.0,0.0,0.005718378401321573
1137,9780010000000.0,9780010000000.0,0.0,0.0,0.008561754155876608
1138,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1139,9780010000000.0,9780010000000.0,0.0,0.0,0.00570900867772943
1140,9780010000000.0,9780010000000.0,0.0,0.0,0.01775811128183051
1141,9780010000000.0,9780010000000.0,0.0,0.0,0.01494900346303729
1142,9780010000000.0,9780010000000.0,0.0,0.0,0.019615658113116885
1143,9780010000000.0,9780010000000.0,0.0,0.0,0.0019807764474941113
1144,9780010000000.0,9780010000000.0,0.0,0.0,0.005444488178148403
1145,9780010000000.0,9780010000000.0,0.0,0.0,0.00975861187721833
1146,9780010000000.0,9780010000000.0,0.0,0.0,0.010986861944180935
1147,9780010000000.0,9780010000000.0,0.0,0.0,0.016131464905404028
1148,9780010000000.0,9780010000000.0,0.0,0.0,0.009490073009804947
1149,9780010000000.0,9780010000000.0,0.0,0.0,0.009480516044075897
1150,9780010000000.0,9780010000000.0,0.0,0.0,0.0072521000506030765
1151,9780010000000.0,9780010000000.0,0.0,0.0,0.019993192185889866
1152,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1153,9780010000000.0,9780010000000.0,0.0,0.0,0.010139360007510315
1154,9780010000000.0,9780010000000.0,0.0,0.0,0.012284779094856967
1155,9780010000000.0,9780010000000.0,0.0,0.0,0.0056449238191227345
1156,9780010000000.0,9780010000000.0,0.0,0.0,0.025581208731411505
1157,9780010000000.0,9780010000000.0,0.0,0.0,0.013328875778408966
1158,9780010000000.0,9780010000000.0,0.0,0.0,0.017042657499771848
1159,9780010000000.0,9780010000000.0,0.0,0.0,0.017740077162565603
1160,9780010000000.0,9780010000000.0,0.0,0.0,0.025132771405594112
1161,9780010000000.0,9780010000000.0,0.0,0.0,0.02145397174523922
1162,9780010000000.0,9780010000000.0,0.0,0.0,0.01472197479279242
1163,9780010000000.0,9780010000000.0,0.0,0.0,0.02038091049084848
1164,9780010000000.0,9780010000000.0,0.0,0.0,0.023301907114783936
1165,9780010000000.0,9780010000000.0,0.0,0.0,0.016024608994876274
1166,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1167,9780010000000.0,9780010000000.0,0.0,0.0,0.0449164414793753
1168,9780010000000.0,9780010000000.0,0.0,0.0,0.06499455252556649
1169,9780010000000.0,9780010000000.0,0.0,0.0,0.002772405216835526
1170,9780010000000.0,9780010000000.0,0.0,0.0,0.023935673112377986
1171,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1172,9780010000000.0,9780010000000.0,0.0,0.0,0.00940119590157725
1173,9780010000000.0,9780010000000.0,0.0,0.0,0.031862602242061944
1174,9780010000000.0,9780010000000.0,0.0,0.0,0.01206332585439387
1175,9780010000000.0,9780010000000.0,0.0,0.0,0.02948062194267473
1176,9780010000000.0,9780010000000.0,0.0,0.0,0.00760952024803257
1177,9780010000000.0,9780010000000.0,0.0,0.0,0.021735482728393155
1178,9780010000000.0,9780010000000.0,0.0,0.0,0.01686273598783785
1179,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1180,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1181,9780010000000.0,9780010000000.0,0.0,0.0,0.014939753249009223
1182,9780010000000.0,9780010000000.0,0.0,0.0,0.03550931045827822
1183,9780010000000.0,9780010000000.0,0.0,0.0,0.05035325349727071
1184,9780010000000.0,9780010000000.0,0.0,0.0,0.027059075209528664
1185,9780010000000.0,9780010000000.0,0.0,0.0,0.014932792960787023
1186,9780010000000.0,9780010000000.0,0.0,0.0,0.021142686649265698
1187,9780010000000.0,9780010000000.0,0.0,0.0,0.004480648528106945
1188,9780010000000.0,9780010000000.0,0.0,0.0,0.021325500239809857
1189,9780010000000.0,9780010000000.0,0.0,0.0,0.016323212991906158
1190,9780010000000.0,9780010000000.0,0.0,0.0,0.01169729958010463
1191,9780010000000.0,9780010000000.0,0.0,0.0,0.011576156665321479
1192,9780010000000.0,9780010000000.0,0.0,0.0,0.02899457705734619
1193,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1194,9780010000000.0,9780010000000.0,0.0,0.0,0.034496864143879175
1195,9780010000000.0,9780010000000.0,0.0,0.0,0.04211129152424137
1196,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1197,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1198,9780010000000.0,9780010000000.0,0.0,0.0,0.0265955398132394
1199,9780010000000.0,9780010000000.0,0.0,0.0,0.007016849779103975
1200,9780010000000.0,9780010000000.0,0.0,0.0,0.01189008879703016
1201,9780010000000.0,9780010000000.0,0.0,0.0,0.018383150298334976
1202,9780010000000.0,9780010000000.0,0.0,0.0,0.01036327015916092
1203,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1204,9780010000000.0,9780010000000.0,0.0,0.0,0.011697290144643196
1205,9780010000000.0,9780010000000.0,0.0,0.0,0.009275797504144197
1206,9780010000000.0,9780010000000.0,0.0,0.0,0.01832956390848952
1207,9780010000000.0,9780010000000.0,0.0,0.0,0.012238341029333053
1208,9780010000000.0,9780010000000.0,0.0,0.0,0.003628115215080331
1209,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.2640062679760996
1210,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.18674541395442917
1211,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.11665461415258738
1212,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.05944457967322805
1213,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.21948965104771995
1214,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.09185357452975079
1215,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.14022315776656863
1216,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1217,9780010000000.0,9780010000000.0,0.0,0.0,0.036785840681447544
1218,9780010000000.0,9780010000000.0,0.0,0.0,0.02109123473890656
1219,9780010000000.0,9780010000000.0,0.0,0.0,0.004299645859827975
1220,9780010000000.0,9780010000000.0,0.0,0.0,0.05676253438487697
1221,9780010000000.0,9780010000000.0,0.0,0.0,0.004184181726478526
1222,9780010000000.0,9780010000000.0,0.0,0.0,0.004708830564626971
1223,9780010000000.0,9780010000000.0,0.0,0.0,0.007989101374764326
1224,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1225,9780010000000.0,9780010000000.0,0.0,0.0,0.004701115013515034
1226,9780010000000.0,9780010000000.0,0.0,0.0,0.004280580084810801
1227,9780010000000.0,9780010000000.0,0.0,0.0,0.0046444364908783215
1228,9780010000000.0,9780010000000.0,0.0,0.0,0.009435392765776568
1229,9780010000000.0,9780010000000.0,0.0,0.0,0.008760154319167877
1230,9780010000000.0,9780010000000.0,0.0,0.0,0.014460042842779484
1231,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1232,9780010000000.0,9780010000000.0,0.0,0.0,0.0030709324397641072
1233,9780010000000.0,9780010000000.0,0.0,0.0,0.04084098452588395
1234,9780010000000.0,9780010000000.0,0.0,0.0,0.007341528774990025
1235,9780010000000.0,9780010000000.0,0.0,0.0,0.004475742830813602
1236,9780010000000.0,9780010000000.0,0.0,0.0,0.04982102963121933
1237,9780010000000.0,9780010000000.0,0.0,0.0,0.004819344745872841
1238,9780010000000.0,9780010000000.0,0.0,0.0,0.003989360846961065
1239,9780010000000.0,9780010000000.0,0.0,0.0,0.0022116730875408374
1240,9780010000000.0,9780010000000.0,0.0,0.0,0.09132079250359118
1241,9780010000000.0,9780010000000.0,0.0,0.0,0.038386294115428043
1242,9780010000000.0,9780010000000.0,0.0,0.0,0.016798467277571276
1243,9780010000000.0,9780010000000.0,0.0,0.0,0.034617519363719165
1244,9780010000000.0,9780010000000.0,0.0,0.0,0.009738837202355168
1245,9780010000000.0,9780010000000.0,0.0,0.0,0.0240730817630163
1246,9780010000000.0,9780010000000.0,0.0,0.0,0.013289918763771832
1247,9780010000000.0,9780010000000.0,0.0,0.0,0.031902130531818396
1248,9780010000000.0,9780010000000.0,0.0,0.0,0.021741130339167896
1249,9780010000000.0,9780010000000.0,0.0,0.0,0.03027365938397878
1250,9780010000000.0,9780010000000.0,0.0,0.0,0.033988667632018334
1251,9780010000000.0,9780010000000.0,0.0,0.0,0.03935707867181127
1252,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1253,9780010000000.0,9780010000000.0,0.0,0.0,0.038865727502867556
1254,9780010000000.0,9780010000000.0,0.0,0.0,0.032618286179658625
1255,9780010000000.0,9780010000000.0,0.0,0.0,0.008732662827434243
1256,9780010000000.0,9780010000000.0,0.0,0.0,0.013602240172372132
1257,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1258,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1259,9780010000000.0,9780010000000.0,0.0,0.0,0.019051741145947612
1260,9780010000000.0,9780010000000.0,0.0,0.0,0.008274672901950993
1261,9780010000000.0,9780010000000.0,0.0,0.0,0.02770379902259775
1262,9780010000000.0,9780010000000.0,0.0,0.0,0.011028793575170523
1263,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1264,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1265,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1266,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1267,9780010000000.0,9780010000000.0,0.0,0.0,0.005173855627513786
1268,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1269,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1270,9780010000000.0,9780010000000.0,0.0,0.0,0.015611632107088175
1271,9780010000000.0,9780010000000.0,0.0,0.0,0.02164422960788343
1272,9780010000000.0,9780010000000.0,0.0,0.0,0.004167836432815968
1273,9780010000000.0,9780010000000.0,0.0,0.0,0.0020794746877919527
1274,9780010000000.0,9780010000000.0,0.0,0.0,0.0026694907022008886
1275,9780010000000.0,9780010000000.0,0.0,0.0,0.0036205837666837995
1276,9780010000000.0,9780010000000.0,0.0,0.0,0.017873169992470392
1277,9780010000000.0,9780010000000.0,0.0,0.0,0.006869902621251829
1278,9780010000000.0,9780010000000.0,0.0,0.0,0.009824007227720272
1279,9780010000000.0,9780010000000.0,0.0,0.0,0.005366898516919208
1280,9780010000000.0,9780010000000.0,0.0,0.0,0.0042322155713106855
1281,9780010000000.0,9780010000000.0,0.0,0.0,0.018227041960885107
1282,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1283,9780010000000.0,9780010000000.0,0.0,0.0,0.008664341752011563
1284,9780010000000.0,9780010000000.0,0.0,0.0,0.009915532857935248
1285,9780010000000.0,9780010000000.0,0.0,0.0,0.004142287146017013
1286,9780010000000.0,9780010000000.0,0.0,0.0,0.005124801900892253
1287,9780010000000.0,9780010000000.0,0.0,0.0,0.03055487692738355
1288,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1289,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1290,9780010000000.0,9780010000000.0,0.0,0.0,0.003031955477378812
1291,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1292,9780010000000.0,9780010000000.0,0.0,0.0,0.005015807971547497
1293,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1294,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1295,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.2318636015984261
1296,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.2949417523713703
1297,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.13587456498740422
1298,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.31762326328127943
1299,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.19304797666095397
1300,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.18681430313756353
1301,9780010000000.0,9780010000000.0,0.0,0.0,0.014872673932434799
1302,9780010000000.0,9780010000000.0,0.0,0.0,0.0077004257869605465
1303,9780010000000.0,9780010000000.0,0.0,0.0,0.004688172407354521
1304,9780010000000.0,9780010000000.0,0.0,0.0,0.026105515851180948
1305,9780010000000.0,9780010000000.0,0.0,0.0,0.015538531126417435
1306,9780010000000.0,9780010000000.0,0.0,0.0,0.014313151004524422
1307,9780010000000.0,9780010000000.0,0.0,0.0,0.008633961061914826
1308,9780010000000.0,9780010000000.0,0.0,0.0,0.004294579574114166
1309,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1310,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1311,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1312,9780010000000.0,9780010000000.0,0.0,0.0,0.005564476441065173
1313,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1314,9780010000000.0,9780010000000.0,0.0,0.0,0.0045326689603032684
1315,9780010000000.0,9780010000000.0,0.0,0.0,0.009430442829627003
1316,9780010000000.0,9780010000000.0,0.0,0.0,0.0036747433041485335
1317,9780010000000.0,9780010000000.0,0.0,0.0,0.006613584466439757
1318,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1319,9780010000000.0,9780010000000.0,0.0,0.0,0.006616620069731946
1320,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1321,9780010000000.0,9780010000000.0,0.0,0.0,0.001525331678421366
1322,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1323,9780010000000.0,9780010000000.0,0.0,0.0,0.01273110696201206
1324,9780010000000.0,9780010000000.0,0.0,0.0,0.008993397553844547
1325,9780010000000.0,9780010000000.0,0.0,0.0,0.004243622865082646
1326,9780010000000.0,9780010000000.0,0.0,0.0,0.0204529726467192
1327,9780010000000.0,9780010000000.0,0.0,0.0,0.02099379293417037
1328,9780010000000.0,9780010000000.0,0.0,0.0,0.02195449594620985
1329,9780010000000.0,9780010000000.0,0.0,0.0,0.012930619446451313
1330,9780010000000.0,9780010000000.0,0.0,0.0,0.004814345662001681
1331,9780010000000.0,9780010000000.0,0.0,0.0,0.022509065104705107
1332,9780010000000.0,9780010000000.0,0.0,0.0,0.007474361624735487
1333,9780010000000.0,9780010000000.0,0.0,0.0,0.01642414158385073
1334,9780010000000.0,9780010000000.0,0.0,0.0,0.004318408160003057
1335,9780010000000.0,9780010000000.0,0.0,0.0,0.014246376557519397
1336,9780010000000.0,9780010000000.0,0.0,0.0,0.023445282158643756
1337,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1338,9780010000000.0,9780010000000.0,0.0,0.0,0.023297509815005737
1339,9780010000000.0,9780010000000.0,0.0,0.0,0.029914980410726603
1340,9780010000000.0,9780010000000.0,0.0,0.0,0.021125966664467706
1341,9780010000000.0,9780010000000.0,0.0,0.0,0.010150172460151537
1342,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1343,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1344,9780010000000.0,9780010000000.0,0.0,0.0,0.013959760334894758
1345,9780010000000.0,9780010000000.0,0.0,0.0,0.007921601533693106
1346,9780010000000.0,9780010000000.0,0.0,0.0,0.014705586142992123
1347,9780010000000.0,9780010000000.0,0.0,0.0,0.01862668536725614
1348,9780010000000.0,9780010000000.0,0.0,0.0,0.04548708455533991
1349,9780010000000.0,9780010000000.0,0.0,0.0,0.01448989258687664
1350,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1351,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1352,9780010000000.0,9780010000000.0,0.0,0.0,0.004590676650488888
1353,9780010000000.0,9780010000000.0,0.0,0.0,0.036691207113721966
1354,9780010000000.0,9780010000000.0,0.0,0.0,0.06124594966292418
1355,9780010000000.0,9780010000000.0,0.0,0.0,0.014356862079200299
1356,9780010000000.0,9780010000000.0,0.0,0.0,0.007975943394109819
1357,9780010000000.0,9780010000000.0,0.0,0.0,0.01783152348544003
1358,9780010000000.0,9780010000000.0,0.0,0.0,0.0015517316589130023
1359,9780010000000.0,9780010000000.0,0.0,0.0,0.015025352839853004
1360,9780010000000.0,9780010000000.0,0.0,0.0,0.013247872252277101
1361,9780010000000.0,9780010000000.0,0.0,0.0,0.011485425796262919
1362,9780010000000.0,9780010000000.0,0.0,0.0,0.013401501667293422
1363,9780010000000.0,9780010000000.0,0.0,0.0,0.013931607052388453
1364,9780010000000.0,9780010000000.0,0.0,0.0,0.0040455931179048735
1365,9780010000000.0,9780010000000.0,0.0,0.0,0.02340400178542291
1366,9780010000000.0,9780010000000.0,0.0,0.0,0.011636734612195058
1367,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1368,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1369,9780010000000.0,9780010000000.0,0.0,0.0,0.001595107680941393
1370,9780010000000.0,9780010000000.0,0.0,0.0,0.018980591260681835
1371,9780010000000.0,9780010000000.0,0.0,0.0,0.0045480213067922125
1372,9780010000000.0,9780010000000.0,0.0,0.0,0.016173217527507427
1373,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1374,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1375,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1376,9780010000000.0,9780010000000.0,0.0,0.0,0.009397284825743086
1377,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1378,9780010000000.0,9780010000000.0,0.0,0.0,0.006340537788043409
1379,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1380,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.14935094371972152
1381,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.07354339554137249
1382,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.22635767798120376
1383,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.10903440955976783
1384,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.19476290220897707
1385,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1386,9780010000000.0,9780010000000.0,0.0,0.0,0.05079967073883138
1387,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1388,9780010000000.0,9780010000000.0,0.0,0.0,0.04180893947557661
1389,9780010000000.0,9780010000000.0,0.0,0.0,0.035291816473835086
1390,9780010000000.0,9780010000000.0,0.0,0.0,0.0025259562464115867
1391,9780010000000.0,9780010000000.0,0.0,0.0,0.010006287146490576
1392,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1393,9780010000000.0,9780010000000.0,0.0,0.0,0.002612020059382266
1394,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1395,9780010000000.0,9780010000000.0,0.0,0.0,0.0013281490122386752
1396,9780010000000.0,9780010000000.0,0.0,0.0,0.004244852159781639
1397,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1398,9780010000000.0,9780010000000.0,0.0,0.0,0.014020384371782563
1399,9780010000000.0,9780010000000.0,0.0,0.0,0.004690999834616114
1400,9780010000000.0,9780010000000.0,0.0,0.0,0.005122124595878239
1401,9780010000000.0,9780010000000.0,0.0,0.0,0.003556447719295976
1402,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1403,9780010000000.0,9780010000000.0,0.0,0.0,0.002593645596559924
1404,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1405,9780010000000.0,9780010000000.0,0.0,0.0,0.03652608876627924
1406,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1407,9780010000000.0,9780010000000.0,0.0,0.0,0.0012377915056784115
1408,9780010000000.0,9780010000000.0,0.0,0.0,0.03828929854095689
1409,9780010000000.0,9780010000000.0,0.0,0.0,0.00876413284121735
1410,9780010000000.0,9780010000000.0,0.0,0.0,0.004166492852915537
1411,9780010000000.0,9780010000000.0,0.0,0.0,0.008010242116830511
1412,9780010000000.0,9780010000000.0,0.0,0.0,0.0151547232946611
1413,9780010000000.0,9780010000000.0,0.0,0.0,0.01728981972826057
1414,9780010000000.0,9780010000000.0,0.0,0.0,0.01295446747583879
1415,9780010000000.0,9780010000000.0,0.0,0.0,0.009436374508077336
1416,9780010000000.0,9780010000000.0,0.0,0.0,0.013828226492148347
1417,9780010000000.0,9780010000000.0,0.0,0.0,0.00466415122685302
1418,9780010000000.0,9780010000000.0,0.0,0.0,0.011804342940006225
1419,9780010000000.0,9780010000000.0,0.0,0.0,0.003665780877204386
1420,9780010000000.0,9780010000000.0,0.0,0.0,0.01822260982781543
1421,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1422,9780010000000.0,9780010000000.0,0.0,0.0,0.03838928618677572
1423,9780010000000.0,9780010000000.0,0.0,0.0,0.053507582375935024
1424,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1425,9780010000000.0,9780010000000.0,0.0,0.0,0.011896358805282019
1426,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1427,9780010000000.0,9780010000000.0,0.0,0.0,0.006201751033786021
1428,9780010000000.0,9780010000000.0,0.0,0.0,0.0034121944595842824
1429,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1430,9780010000000.0,9780010000000.0,0.0,0.0,0.048916381229387906
1431,9780010000000.0,9780010000000.0,0.0,0.0,0.012744375766856341
1432,9780010000000.0,9780010000000.0,0.0,0.0,0.013529985888415582
1433,9780010000000.0,9780010000000.0,0.0,0.0,0.013489871554573193
1434,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1435,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1436,9780010000000.0,9780010000000.0,0.0,0.0,0.007508395673683109
1437,9780010000000.0,9780010000000.0,0.0,0.0,0.02605497722548444
1438,9780010000000.0,9780010000000.0,0.0,0.0,0.04139322661265857
1439,9780010000000.0,9780010000000.0,0.0,0.0,0.0012813324731091578
1440,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1441,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1442,9780010000000.0,9780010000000.0,0.0,0.0,0.006614293006237719
1443,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1444,9780010000000.0,9780010000000.0,0.0,0.0,0.003525994788269462
1445,9780010000000.0,9780010000000.0,0.0,0.0,0.013170356600670025
1446,9780010000000.0,9780010000000.0,0.0,0.0,0.010202888606100914
1447,9780010000000.0,9780010000000.0,0.0,0.0,0.011892853549458076
1448,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1449,9780010000000.0,9780010000000.0,0.0,0.0,0.014481535022117596
1450,9780010000000.0,9780010000000.0,0.0,0.0,0.01131571051394117
1451,9780010000000.0,9780010000000.0,0.0,0.0,0.0032772068959715265
1452,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1453,9780010000000.0,9780010000000.0,0.0,0.0,0.002978757431349227
1454,9780010000000.0,9780010000000.0,0.0,0.0,0.008141648713294172
1455,9780010000000.0,9780010000000.0,0.0,0.0,0.02602679111925696
1456,9780010000000.0,9780010000000.0,0.0,0.0,0.007385816231423014
1457,9780010000000.0,9780010000000.0,0.0,0.0,0.015332126002945812
1458,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1459,9780010000000.0,9780010000000.0,0.0,0.0,0.019752749982433006
1460,9780010000000.0,9780010000000.0,0.0,0.0,0.0035784433007040087
1461,9780010000000.0,9780010000000.0,0.0,0.0,0.029277136276242774
1462,9780010000000.0,9780010000000.0,0.0,0.0,0.01465314400094256
1463,9780010000000.0,9780010000000.0,0.0,0.0,0.0032074600657371883
1464,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.06410542383360597
1465,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.1440281053671046
1466,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.15662973262542765
1467,9780010000000.0,9780010000000.0,0.0,0.9999999999999998,0.09071569065504717
1468,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1469,9780010000000.0,9780010000000.0,0.0,0.0,0.01821785876354505
1470,9780010000000.0,9780010000000.0,0.0,0.0,0.008976175527492192
1471,9780010000000.0,9780010000000.0,0.0,0.0,0.05628776754110507
1472,9780010000000.0,9780010000000.0,0.0,0.0,0.02264075811730103
1473,9780010000000.0,9780010000000.0,0.0,0.0,0.02794652237183693
1474,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1475,9780010000000.0,9780010000000.0,0.0,0.0,0.003974811686863065
1476,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1477,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1478,9780010000000.0,9780010000000.0,0.0,0.0,0.0020006923778638375
1479,9780010000000.0,9780010000000.0,0.0,0.0,0.007407683184607203
1480,9780010000000.0,9780010000000.0,0.0,0.0,0.017351924139736727
1481,9780010000000.0,9780010000000.0,0.0,0.0,0.0052756886923124215
1482,9780010000000.0,9780010000000.0,0.0,0.0,0.00859561552130384
1483,9780010000000.0,9780010000000.0,0.0,0.0,0.0243088162136319
1484,9780010000000.0,9780010000000.0,0.0,0.0,0.003266718535404132
1485,9780010000000.0,9780010000000.0,0.0,0.0,0.03191647092893304
1486,9780010000000.0,9780010000000.0,0.0,0.0,0.00586657796915774
1487,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1488,9780010000000.0,9780010000000.0,0.0,0.0,0.0019551541059013595
1489,9780010000000.0,9780010000000.0,0.0,0.0,0.0064310363680984434
1490,9780010000000.0,9780010000000.0,0.0,0.0,0.0071880681187296075
1491,9780010000000.0,9780010000000.0,0.0,0.0,0.0021154395531917153
1492,9780010000000.0,9780010000000.0,0.0,0.0,0.015287729758551603
1493,9780010000000.0,9780010000000.0,0.0,0.0,0.0025058238146280763
1494,9780010000000.0,9780010000000.0,0.0,0.0,0.02123708440511023
1495,9780010000000.0,9780010000000.0,0.0,0.0,0.022707412534346574
1496,9780010000000.0,9780010000000.0,0.0,0.0,0.019790330920410895
1497,9780010000000.0,9780010000000.0,0.0,0.0,0.012341955289400007
1498,9780010000000.0,9780010000000.0,0.0,0.0,0.027524548639562198
1499,9780010000000.0,9780010000000.0,0.0,0.0,0.015454074062395257
1500,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1501,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1502,9780010000000.0,9780010000000.0,0.0,0.0,0.010189523592897574
1503,9780010000000.0,9780010000000.0,0.0,0.0,0.0031599042037017354
1504,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1505,9780010000000.0,9780010000000.0,0.0,0.0,0.03301813438328232
1506,9780010000000.0,9780010000000.0,0.0,0.0,0.016959813934248665
1507,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1508,9780010000000.0,9780010000000.0,0.0,0.0,0.012412860864690336
1509,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1510,9780010000000.0,9780010000000.0,0.0,0.0,0.013931975544104837
1511,9780010000000.0,9780010000000.0,0.0,0.0,0.0188145365237496
1512,9780010000000.0,9780010000000.0,0.0,0.0,0.016228550512601872
1513,9780010000000.0,9780010000000.0,0.0,0.0,0.030409603140534043
1514,9780010000000.0,9780010000000.0,0.0,0.0,0.029698531960277892
1515,9780010000000.0,9780010000000.0,0.0,0.0,0.026553873846315912
1516,9780010000000.0,9780010000000.0,0.0,0.0,0.0062347265052832
1517,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1518,9780010000000.0,9780010000000.0,0.0,0.0,0.0
1519,9780010000000.0,9780010000000.0,0.0,0.0,0.005884281057715902
